c,i,id,l1_c,l1_i,language,type,code,english_overlap
ask,demand,person_358,preguntar,demandar,Spanish,RV,es,0.41560995076246354
campsite,camping,person_358,camping,camping,Spanish,RN,es,0.694911830472043
do,take,person_358,hacer,tomar,Spanish,RV,es,0.552954467073651
painting,making,person_358,pintura,hacer,Spanish,RV,es,0.3591213915106847
ask,add,person_358,preguntar,añadir,Spanish,RV,es,0.48614300788925957
accurate,truly,person_358,precisa,verdaderamente,Spanish,RJ,es,0.5096786996974193
ways,manners,person_358,maneras,modales,Spanish,RN,es,0.5217581084525449
vengeance,revenge,person_358,venganza,venganza,Spanish,RN,es,0.7500032035843864
tendency,trend,person_358,tendencia,tendencia,Spanish,RN,es,0.5524544060272996
aspect,point,person_358,aspecto,punto,Spanish,RN,es,0.4980032794886728
show,spectacle,person_24,espectáculo,espectáculo,Spanish,RN,es,0.38360960211201955
got,found,person_24,tiene,encontrado,Spanish,RV,es,0.5322805417294314
thoughts,impression,person_24,pensamientos,impresión,Spanish,RN,es,0.48514271609595205
stay,go,person_1584,quedarse,ir,Spanish,RV,es,0.6061365568562769
duet,duo,person_1584,dueto,dúo,Spanish,RN,es,0.493651527255867
beginner,start,person_1220,principiante,comienzo,Spanish,RN,es,0.36171223836696936
plan,make,person_1220,planificar,hacer,Spanish,RV,es,0.3984734621478429
especially,specially,person_1220,especialmente,especialmente,Spanish,RY,es,0.6593366744321834
recipes,food,person_1220,recetas,alimentos,Spanish,RN,es,0.45741601131306886
get,make,person_1220,conseguir,hacer,Spanish,RV,es,0.5592263827570954
make,do,person_236,hacer,hacer,Spanish,RV,es,0.5861963999957747
trip,travel,person_236,viaje,viaje,Spanish,RN,es,0.6588802896217398
move,translate,person_236,mover,traducir,Spanish,RV,es,0.41805990125638115
hope,believe,person_236,espero,creer,Spanish,RV,es,0.5258516070699996
sincerely,faithfully,person_236,sinceramente,fielmente,Spanish,RY,es,0.543266468432588
latest,last,person_236,últimos,última,Spanish,RJ,es,0.5874791135484019
afterwards,after,person_1306,luego,después,Spanish,RY,es,0.6925464806282986
want,like,person_1306,quiero,gusta,Spanish,RV,es,0.5792964047566658
sincerely,faithfully,person_1306,sinceramente,fielmente,Spanish,RY,es,0.543266468432588
be,do,person_1306,ser,hacer,Spanish,RV,es,0.5704336032092507
publicity,news,person_1306,publicidad,noticias,Spanish,RN,es,0.442131865454346
brings,give,person_1306,trae,dar,Spanish,RV,es,0.5421391855510203
lasts,is,person_1306,dura,es,Spanish,RV,es,0.3585460592114237
would,do,person_1306,haría,hacer,Spanish,RV,es,0.6648635336488637
planned,developed,person_2545,planeado,desarrollado,Spanish,RV,es,0.5414069190297102
contents,contacts,person_2545,contenido,contactos,Spanish,RN,es,0.40006228230974034
excited,exciting,person_1840,emocionado,emocionante,Spanish,RJ,es,0.5375284129436524
sincerely,faithfully,person_1840,sinceramente,fielmente,Spanish,RY,es,0.543266468432588
small,little,person_1840,pequeño,poco,Spanish,RJ,es,0.5627663779012306
time,moment,person_1840,tiempo,momento,Spanish,RN,es,0.6021448316675434
learn,overcame,person_1840,aprender,superó,Spanish,RV,es,0.35807737416881114
especially,specially,person_503,especialmente,especialmente,Spanish,RY,es,0.6593366744321834
group,clan,person_503,grupo,clan,Spanish,RN,es,0.4490454865929451
request,petition,person_503,petición,petición,Spanish,RN,es,0.48920591154931203
stars,starts,person_503,estrellas,arranques,Spanish,RN,es,0.360826942401148
watched,controlled,person_503,miraba,controlado,Spanish,RV,es,0.4133799079496461
buy,pay,person_503,comprar,pagar,Spanish,RV,es,0.48342393867093986
interested,fond,person_2301,interesado,aficionado,Spanish,RJ,es,0.43998227401834905
hear,listen,person_2301,oír,escucha,Spanish,RV,es,0.6135203590833984
turn,time,person_2301,turno,tiempo,Spanish,RN,es,0.4499218054469859
would,could,person_2077,haría,podría,Spanish,RV,es,0.8060764990755762
forward,for,person_2077,adelante,para,Spanish,RY,es,0.38808047059236217
learn,know,person_1225,aprender,sabe,Spanish,RV,es,0.6163379709071144
see,watch,person_1225,ver,ver,Spanish,RV,es,0.521944396851316
might,could,person_1225,podría,podría,Spanish,RV,es,0.7826963132594602
near,close,person_1225,cerca,cerca,Spanish,RJ,es,0.5119991765127787
making,having,person_1234,hacer,tener,Spanish,RV,es,0.5237331303148887
interested,interesting,person_1234,interesado,interesante,Spanish,RJ,es,0.5558711849866799
would,could,person_1234,haría,podría,Spanish,RV,es,0.8060764990755762
street,house,person_1234,calle,casa,Spanish,RN,es,0.5322301799578648
route,way,person_1234,ruta,manera,Spanish,RN,es,0.4759846337585758
feeling,felling,person_1234,sintiendo,tala,Spanish,RV,es,0.33842853467251555
very,so,person_1234,muy,así,Spanish,RY,es,0.5610871495029728
directly,direct,person_3002,directamente,directa,Spanish,RY,es,0.5445790422314158
remains,vestiges,person_3002,vestigios,vestigios,Spanish,RN,es,0.4381774890666082
shouldnt,cant,person_3006,debería,no,Spanish,RV,es,0.7018119231656548
miss,lose,person_3006,perder,perder,Spanish,RV,es,0.4904018453176081
take,have,person_3115,tomar,tener,Spanish,RV,es,0.5132989352527688
centre,place,person_3115,centro,lugar,Spanish,RN,es,0.4375845113331023
would,could,person_3115,haría,podría,Spanish,RV,es,0.8060764990755762
replying,applying,person_3060,responder,aplicar,Spanish,RV,es,0.3853049057849092
walk,walking,person_3060,paseo,poca,Spanish,RN,es,0.6185003487605965
have,take,person_3060,tener,tomar,Spanish,RV,es,0.5132989352527688
answer,reply,person_3117,contestar,contestar,Spanish,RV,es,0.6274275291671008
pleased,pleasant,person_3117,complacido,agradable,Spanish,RJ,es,0.4673537693325178
held,celebrated,person_3117,celebró,celebrado,Spanish,RV,es,0.4805135789940641
situated,sited,person_3117,situado,situado,Spanish,RV,es,0.5946963694401721
means,way,person_3117,medios,manera,Spanish,RN,es,0.5460159495444361
formal,smart,person_3117,formal,inteligente,Spanish,RJ,es,0.3740800735941561
located,sited,person_3117,situado,situado,Spanish,RJ,es,0.611669452864722
have,take,person_3117,tener,tomar,Spanish,RV,es,0.5132989352527688
designed,made,person_3072,diseñado,hecho,Spanish,RV,es,0.5147234360029742
learning,knowing,person_3072,aprender,saber,Spanish,RV,es,0.49833296216071066
very,just,person_3099,muy,sólo,Spanish,RY,es,0.5372507094235263
away,far,person_3099,lejos,lejos,Spanish,RY,es,0.5087642840573244
provide,tell,person_3137,proporcionar,dile,Spanish,RV,es,0.44726114575467435
blocks,blokes,person_3137,bloques,tíos,Spanish,RN,es,0.2787140517826977
provides,have,person_3137,proporciona,tener,Spanish,RV,es,0.43244800579427833
blocks,blokes,person_3137,bloques,tíos,Spanish,RN,es,0.2787140517826977
dancing,dance,person_3137,baile,danza,Spanish,RN,es,0.7276861262192336
air,ear,person_3137,aire,oreja,Spanish,RN,es,0.3488477113440601
card,cad,person_3137,tarjeta,cad,Spanish,RN,es,0.3042952850119924
card,cad,person_3137,tarjeta,cad,Spanish,RN,es,0.3042952850119924
very,too,person_3137,muy,demasiado,Spanish,RY,es,0.6522807867428722
colleagues,college,person_3137,colegas,colegio,Spanish,RN,es,0.36437193237964
ms,mr,person_1549,ms,mr,Polish,RN,pl,0.30099593431503113
especially,specially,person_1549,zwłaszcza,specjalnie,Polish,RY,pl,0.6593366744321834
should,would,person_1549,powinny,byłby,Polish,RV,pl,0.7767642166785615
part,place,person_1549,części,miejsce,Polish,RN,pl,0.4971664875468983
tell,write,person_1549,powiedzieć,napisz,Polish,RV,pl,0.49405474546551886
course,study,person_1549,kurs,badania,Polish,RN,pl,0.5207613128419597
wont,dont,person_1549,przyzwyczajenie,nie,Polish,RV,pl,0.7807644531264134
excited,exciting,person_453,podekscytowany,ekscytujące,Polish,RJ,pl,0.5375284129436524
plans,planes,person_453,plany,samoloty,Polish,RN,pl,0.36302980181543243
get,have,person_453,uzyskać,mieć,Polish,RV,pl,0.5810301426419245
mrs,mr,person_251,mrs,mr,Polish,RN,pl,0.676603903592
audience,viewers,person_251,publiczności,widzów,Polish,RN,pl,0.62533699928939
offer,make,person_251,oferują,zrobić,Polish,RV,pl,0.488071120717602
play,make,person_251,grać,zrobić,Polish,RV,pl,0.42727302961322555
world,word,person_251,świata,word,Polish,RN,pl,0.2935736494336396
have,make,person_251,mieć,zrobić,Polish,RV,pl,0.5084922458533013
personally,privacy,person_251,osobiście,prywatności,Polish,RY,pl,0.2847390786860184
mrs,mr,person_251,mrs,mr,Polish,RN,pl,0.676603903592
hear,get,person_251,usłyszeć,uzyskać,Polish,RV,pl,0.4645110040223147
mentioned,meant,person_251,wspomniano,oznaczało,Polish,RV,pl,0.5002509216971595
careful,great,person_1331,ostrożny,świetne,Polish,RJ,pl,0.46919574776247985
reduce,lessen,person_1331,zmniejszyć,zmniejszyć,Polish,RV,pl,0.7306013067933241
now,already,person_1331,teraz,już,Polish,RY,pl,0.6733895417659376
like,can,person_2171,jak,może,Polish,RV,pl,0.47451979912068765
hope,supposed,person_2171,nadzieję,przypuszczalny,Polish,RV,pl,0.4206355490021173
hope,hoe,person_2171,nadzieję,motyka,Polish,RV,pl,0.19813641354520306
ticket,price,person_2171,bilet,cena,Polish,RN,pl,0.40837909245813653
hope,believe,person_2171,nadzieję,wierzyć,Polish,RV,pl,0.5258516070699996
must,have,person_2171,musi,mieć,Polish,RV,pl,0.5870503907398753
do,make,person_2171,zrobić,zrobić,Polish,RV,pl,0.5861963999957747
note,paper,person_2171,uwaga,papieru,Polish,RN,pl,0.4055288424869089
said,mentioned,person_1874,powiedział,wspomniano,Polish,RV,pl,0.5560845994267865
explain,express,person_1233,wyjaśnić,wyrazić,Polish,RV,pl,0.49357734241802054
countries,counties,person_1233,krajach,hrabstw,Polish,RN,pl,0.47018884155980734
display,show,person_1233,wyświetlania,pokaż,Polish,RN,pl,0.5353006484309928
be,occur,person_1233,być,wystąpić,Polish,RV,pl,0.47703790007858426
shoes,boots,person_1233,buty,buty,Polish,RN,pl,0.6808630214278569
important,crucial,person_1233,ważne,kluczowe,Polish,RJ,pl,0.7639771063692058
comes,goes,person_1233,pochodzi,idzie,Polish,RV,pl,0.651850462623079
furthermore,however,person_1233,ponadto,jednak,Polish,RY,pl,0.6662931127071754
latest,least,person_1233,najnowsza,najmniej,Polish,RJ,pl,0.41999869106108895
particular,special,person_1233,szczególności,specjalne,Polish,RJ,pl,0.6409140476508692
shoes,boots,person_1233,buty,buty,Polish,RN,pl,0.6808630214278569
could,would,person_1235,może,byłby,Polish,RV,pl,0.8060764990755762
show,entertainment,person_585,pokaż,rozrywka,Polish,RN,pl,0.40296973241486567
expected,suspected,person_585,oczekiwaniami,podejrzanych,Polish,RV,pl,0.5001922172158358
find,meet,person_585,znaleźć,spełniają,Polish,RV,pl,0.475642751843968
opportunity,possibility,person_585,okazję,możliwość,Polish,RN,pl,0.5386207948496036
ordinary,common,person_585,zwykłych,wspólne,Polish,RJ,pl,0.5370304941836878
avoid,omit,person_585,uniknąć,pominąć,Polish,RV,pl,0.508865495247125
really,absolutely,person_2123,naprawdę,absolutnie,Polish,RY,pl,0.6896282754435479
present-day,current,person_2123,dzisiejszego,bieżącego,Polish,RJ,pl,0.5241308406450689
walking,going,person_2123,chodzenie,będzie,Polish,RV,pl,0.48787540040293853
will,should,person_2123,będzie,powinny,Polish,RV,pl,0.7559976283451879
go,get,person_2123,przejdź,uzyskać,Polish,RV,pl,0.6271303847193858
guess,predict,person_2123,odgadnąć,przewidzieć,Polish,RV,pl,0.47436256179118474
starred,stared,person_625,gwiazdką,patrzył,Polish,RV,pl,0.3932063742575161
stated,written,person_625,stwierdził,napisane,Polish,RV,pl,0.5092358191855391
have,drink,person_625,mieć,pić,Polish,RV,pl,0.30001312332152297
state,indicate,person_619,państwa,wskazać,Polish,RV,pl,0.4569919529947305
gave,put,person_619,dał,umieścić,Polish,RV,pl,0.5342060325990089
times,hours,person_619,razy,godzin,Polish,RN,pl,0.5558771072826267
stated,mentioned,person_619,stwierdził,wspomniano,Polish,RV,pl,0.6806019586947263
getting,coming,person_619,coraz,pochodzących,Polish,RV,pl,0.5655223511753154
favourite,famous,person_619,ulubione,słynnego,Polish,RJ,pl,0.505294996118731
going,coming,person_619,będzie,pochodzących,Polish,RV,pl,0.6527576308595365
performing,playing,person_619,wykonywania,grając,Polish,RV,pl,0.5653642393182053
claimed,advertised,person_619,twierdził,reklamowane,Polish,RV,pl,0.48660281267238137
way,possibility,person_619,sposób,możliwość,Polish,RN,pl,0.5201758659065453
tell,say,person_619,powiedzieć,powiedzieć,Polish,RV,pl,0.6615409766975913
next,nearest,person_619,następnego,najbliższe,Polish,RJ,pl,0.47827516859134356
sensitive,sensible,person_619,wrażliwe,rozsądne,Polish,RJ,pl,0.5261542632149759
opportunity,possibility,person_619,okazję,możliwość,Polish,RN,pl,0.5386207948496036
complain,complete,person_960,narzekać,ukończyć,Polish,RV,pl,0.3321047519877696
confused,confusing,person_960,mylić,mylące,Polish,RJ,pl,0.6955740250976141
also,neither,person_960,również,ani,Polish,RY,pl,0.4775978208537471
advertised,offered,person_223,reklamowane,oferowane,Polish,RV,pl,0.5086050013063478
advertisement,offer,person_223,ogłoszenie,oferta,Polish,RN,pl,0.3552165986576198
giving,telling,person_223,dając,opowiadać,Polish,RV,pl,0.5175274160747023
reason,cause,person_223,powodu,przyczyna,Polish,RN,pl,0.4980285718319055
today,recently,person_223,dziś,niedawno,Polish,RY,pl,0.47521029762630546
talk,connect,person_223,rozmawiać,połączyć,Polish,RV,pl,0.22584209200301797
audience,viewers,person_587,publiczności,widzów,Polish,RN,pl,0.62533699928939
have,spent,person_587,mieć,spędził,Polish,RV,pl,0.3666931170662265
matter,mater,person_587,materii,mater,Polish,RN,pl,0.4467174290232757
see,meet,person_587,zobacz,spełniają,Polish,RV,pl,0.45319792603743125
ban,abandon,person_587,zbanować,porzucić,Polish,RV,pl,0.374285265112246
waste,sewage,person_587,odpadów,ścieków,Polish,RN,pl,0.4745126830192574
wisely,considerably,person_587,mądrze,znacznie,Polish,RY,pl,0.41362579763115814
went,was,person_1005,poszedł,został,Polish,RV,pl,0.5535812142424195
faithfully,sincerely,person_1005,wiernie,szczerze,Polish,RY,pl,0.543266468432588
explaining,telling,person_2131,wyjaśniając,opowiadać,Polish,RV,pl,0.6398347830957543
made,gave,person_2131,wykonane,dał,Polish,RV,pl,0.5222362888523487
suggestion,proposition,person_2131,sugestia,propozycja,Polish,RN,pl,0.5595336780556792
show,art,person_967,pokaż,sztuki,Polish,RN,pl,0.3647497617599048
started,had,person_967,rozpoczął,miał,Polish,RV,pl,0.5210057171826796
faithfully,sincerely,person_967,wiernie,szczerze,Polish,RY,pl,0.543266468432588
get,come,person_967,uzyskać,przyjść,Polish,RV,pl,0.614155710421814
definitely,exactly,person_903,zdecydowanie,dokładnie,Polish,RY,pl,0.521123042472992
still,yet,person_903,nadal,jeszcze,Polish,RY,pl,0.6339912666900129
much,really,person_903,znacznie,naprawdę,Polish,RY,pl,0.5824172742869608
much,far,person_903,znacznie,daleko,Polish,RY,pl,0.6461777099034189
information,news,person_903,informacji,aktualności,Polish,RN,pl,0.465150817362784
told,said,person_1476,powiedział,powiedział,Polish,RV,pl,0.6467236355627198
was,had,person_1476,został,miał,Polish,RV,pl,0.550096964179515
standing,staying,person_1476,stojący,przebywających,Polish,RV,pl,0.48519398547301473
stranger,alien,person_1476,nieznajomy,cudzoziemiec,Polish,RN,pl,0.4874485058460583
great,grateful,person_939,świetne,wdzięczny,Polish,RJ,pl,0.522805949178422
do,am,person_939,zrobić,jestem,Polish,RV,pl,0.33954400600722023
must,would,person_939,musi,byłby,Polish,RV,pl,0.7105542158104393
clients,partner,person_939,klientów,partner,Polish,RN,pl,0.4519913732618548
had,spent,person_911,miał,spędził,Polish,RV,pl,0.40328124555629147
ago,before,person_911,temu,przed,Polish,RY,pl,0.4342506129370873
was,caused,person_911,został,spowodował,Polish,RV,pl,0.444224605955731
go,get,person_911,przejdź,uzyskać,Polish,RV,pl,0.6271303847193858
ago,before,person_911,temu,przed,Polish,RY,pl,0.4342506129370873
give,pay,person_911,dać,zapłacić,Polish,RV,pl,0.4753107954654563
faithfully,sincerely,person_911,wiernie,szczerze,Polish,RY,pl,0.543266468432588
ago,before,person_911,temu,przed,Polish,RY,pl,0.4342506129370873
stand,stay,person_911,stanąć,pozostać,Polish,RV,pl,0.49145643633255276
life,living,person_911,życia,życia,Polish,RN,pl,0.5800013123868875
interesting,interested,person_261,ciekawe,zainteresowany,Polish,RJ,pl,0.5558711849866799
said,was,person_261,powiedział,został,Polish,RV,pl,0.42142245619947083
must,would,person_261,musi,byłby,Polish,RV,pl,0.7105542158104393
talk,speak,person_261,rozmawiać,mówić,Polish,RV,pl,0.3232350280235905
leather,skin,person_261,skórzane,skóry,Polish,RN,pl,0.4792856490287682
item,part,person_261,element,części,Polish,RN,pl,0.4213529687072931
clothing,clothes,person_261,odzież,ubrania,Polish,RN,pl,0.7490681166275943
gone,come,person_2566,odszedł,przyjść,Polish,RV,pl,0.5825945262460888
complaints,arguments,person_2566,skarg,argumenty,Polish,RN,pl,0.4846563999644519
suddenly,rapidly,person_2566,nagle,szybko,Polish,RY,pl,0.5918641840910823
results,ideas,person_2566,wyniki,pomysły,Polish,RN,pl,0.47109340766185126
instead,rather,person_2628,zamiast,raczej,Polish,RY,pl,0.6175982835642653
show,play,person_463,pokaż,zagraj,Polish,RN,pl,0.438689796514509
were,had,person_463,były,miał,Polish,RV,pl,0.5598114031964225
prices,prizes,person_463,ceny,nagrody,Polish,RN,pl,0.33401025239349164
stated,sign,person_463,stwierdził,podpisać,Polish,RV,pl,0.32439148334506096
affects,effects,person_463,wpływa,efekty,Polish,RV,pl,0.6337928787076973
asking,questioning,person_463,pytając,przesłuchania,Polish,RV,pl,0.560389394191294
perform,play,person_1478,wykonać,grać,Polish,RV,pl,0.4924131084360712
reply,answer,person_1478,odpowiedź,odpowiedź,Polish,RN,pl,0.6274275291671008
organiser,director,person_1478,organizator,dyrektor,Polish,RN,pl,0.48719383011434225
invitation,invite,person_1478,zaproszenie,zaproszenie,Polish,RN,pl,0.6927861842691907
