l1,type,i,c,id,l1_i,l1_c
French,RN,fault,mistake,person_844,faute,erreur
French,RN,drunk,drink,person_844,ivre,boisson
French,RV,don't,aren't,person_844,ne pas,ne sont pas
French,RV,explained,told,person_844,a expliqué,Raconté
French,RV,passed,spent,person_844,passé,dépensé
French,RJ,all,whole,person_844,tout,entier
French,RV,say,told,person_844,dire,Raconté
Catalan,RV,held,played,person_2777,retinguda,jugat
Catalan,RN,ticket,price,person_2777,bitllet,preu
Catalan,RJ,daily,everyday,person_2777,diàriament,cada dia
Spanish,RJ,different,various,person_2763,diferente,varios
Spanish,RN,points,things,person_2763,puntos,cosas
Spanish,RJ,disappointing,disappointed,person_2763,decepcionante,decepcionado
Spanish,RV,was,went,person_2763,estaba,fuimos
Spanish,RV,was,met,person_2763,estaba,reunió
Spanish,RY,absolutely,really,person_2763,absolutamente,De Verdad
Spanish,RV,say,tell,person_2763,decir,contar
Spanish,RV,made,written,person_2763,hecho,escrito
Spanish,RJ,amused,amusing,person_2763,divertido,divertido
Spanish,RV,check,see,person_2763,comprobar,ver
Spanish,RN,point,subject,person_2763,punto,tema
French,RV,be,have,person_930,être,avoir
French,RN,entertainment,evening,person_930,divertissement,soir
French,RJ,annoying,boring,person_930,ennuyeux,ennuyeuse
French,RV,would,wish,person_930,aurait,souhait
French,RY,before,beforehand,person_930,avant,préalablement
French,RV,granted,guaranteed,person_930,accordé,garanti
French,RV,grant,give,person_930,subvention,donner
French,RN,bill,ticket,person_930,facture,billet
French,RV,boosted,advanced,person_930,boosté,Avancée
French,RV,put,get,person_930,mettre,obtenir
French,RN,way,method,person_930,façon,méthode
French,RV,have,be,person_930,avoir,être
Turkish,RV,said,promised,person_515,dedim,söz
Turkish,RN,viewers,audience,person_515,izleyiciler,seyirci
Turkish,RV,mentioned,meant,person_515,adı geçen,demek
Turkish,RV,do,would,person_515,yap,olur
Turkish,RN,problems,hesitation,person_515,sorunlar,duraksama
Turkish,RY,Sincerely,Faithfully,person_515,İçtenlikle,dürüstçe
Turkish,RJ,main,principal,person_515,ana,asıl
Turkish,RN,friend,friendship,person_515,arkadaş,dostluk
Turkish,RY,strictly,firmly,person_515,kesinlikle,sıkıca
Catalan,RV,attend,meet,person_1928,assistir,trobar-se
Catalan,RV,didn't,wouldn't,person_1928,no ho va fer,no ho faria
Greek,RV,can,would,person_1914,μπορώ,θα
Greek,RV,took,got,person_1914,πήρε,πήρε
Greek,RY,before,ago,person_1914,πριν,πριν
German,RY,before,earlier,person_2762,Vor,vorhin
German,RY,almost,nearly,person_2762,fast,fast
German,RV,bares,bears,person_2762,bares,Bären
Russian,RY,how,As,person_892,как,Как
Russian,RV,play,star,person_892,играть,звезда
Russian,RV,play,act,person_892,играть,акт
Russian,RV,played,acted,person_892,играл,действовал
Russian,RV,came,got,person_892,пришел,получил
Russian,RV,broke,spoilt,person_892,сломал,испорченный
Russian,RY,very,greatly,person_892,очень,значительно
Russian,RY,only,just,person_892,только,просто
Russian,RV,push,turn,person_892,От себя,очередь
Russian,RY,very,really,person_892,очень,действительно
Portuguese,RV,made,gave,person_662,fez,deu
Portuguese,RN,tube,pipe,person_662,tubo,tubo
Portuguese,RY,ever,never,person_662,sempre,Nunca
Portuguese,RN,troubles,problems,person_662,problemas,problemas
Portuguese,RV,cash,pay,person_662,dinheiro,pagar
Portuguese,RJ,evident,obvious,person_662,evidente,óbvio
Portuguese,RN,possibility,opportunity,person_662,possibilidade,oportunidade
Portuguese,RV,is,has,person_662,é,tem
Portuguese,RV,granted,created,person_662,concedido,criado
Portuguese,RN,facilities,conveniences,person_662,instalações,conveniências
Japanese,RY,extremely,very,person_1684,極めて,非常に
Japanese,RV,cure,treat,person_1684,治す,扱う
Japanese,RV,spend,use,person_1684,費やす,つかいます
Russian,RJ,newest,latest,person_448,новейший,самый последний
Russian,RN,play,performance,person_448,играть,спектакль
Russian,RV,noticed,said,person_448,заметил,сказал
Russian,RV,came,arrived,person_448,пришел,прибыли
Russian,RV,make,organise,person_448,делать,организовать
Russian,RY,ago,before,person_448,тому назад,до
Russian,RV,present,give,person_448,подарок,дать
Russian,RV,proposed,suggested,person_448,предложил,предложенный
Russian,RV,came,went,person_448,пришел,отправился
Korean,RV,get,went,person_2498,도망,갔다
Korean,RV,be,have,person_2498,있다,있다
Korean,RY,so,too,person_2498,그래서,너무
Korean,RV,wear,dressed,person_2498,입고 있다,옷을 입은
Korean,RJ,further,future,person_2498,더욱이,미래
Korean,RN,days,times,person_2498,일,타임스
Korean,RN,testament,restaurant,person_1813,성서,레스토랑
Korean,RY,till,still,person_1813,까지,아직도
Korean,RV,changed,made,person_1813,변경된,만든
Japanese,RV,played,performed,person_2329,遊んだ,行った
Japanese,RY,later,late,person_2329,後,遅れて
Japanese,RY,sometime,sometimes,person_2329,いつか,時々
Japanese,RY,soon,quickly,person_2329,まもなく,早く
French,RV,played,playing,person_2665,joué,en jouant
French,RN,moment,time,person_2665,moment,temps
French,RV,played,performed,person_2665,joué,effectué
French,RV,done,given,person_2665,terminé,donné
French,RV,allowed,entitled,person_2665,permis,intitulé
French,RV,have,get,person_2665,avoir,obtenir
French,RV,is,can,person_2665,est,pouvez
French,RJ,specific,special,person_2665,spécifique,spécial
French,RJ,close,short,person_2665,Fermer,court
French,RN,insurance,assurance,person_2665,Assurance,assurance
French,RN,leisure,hobby,person_2665,loisir,loisir
Spanish,RJ,embarrassed,embarrassing,person_2671,desconcertado,embarazoso
Spanish,RV,known,met,person_2671,conocido,reunió
Spanish,RV,offered,invited,person_2671,Ofrecido,invitado
Spanish,RV,could,had,person_2671,podría,tenía
Spanish,RV,had,was,person_2671,tenía,estaba
Spanish,RV,make,get,person_2671,hacer,obtener
Spanish,RV,felt,fell,person_2671,sintió,cayó
Spanish,RV,did,had,person_2671,hizo,tenía
Polish,RV,have,were,person_942,mieć,byli
Polish,RV,observe,see,person_942,przestrzegać,widzieć
Polish,RV,using,wearing,person_942,za pomocą,ma na sobie
Polish,RV,wear,dress,person_942,nosić,sukienka
Spanish,RN,moment,time,person_1224,momento,hora
Spanish,RV,change,replace,person_1224,cambio,reemplazar
Spanish,RN,case,position,person_1224,caso,posición
Spanish,RN,people,audience,person_1224,gente,audiencia
Spanish,RN,layer,lawyer,person_1224,capa,abogado
Spanish,RN,love,lover,person_1224,amor,amante
Spanish,RV,passed,spent,person_1224,pasado,gastado
Spanish,RV,said,told,person_1224,dijo,dicho
Spanish,RV,refused,denied,person_1224,rechazado,negado
Thai,RN,notice,information,person_2705,แจ้งให้ทราบ,ข้อมูล
Thai,RV,is,meant,person_2705,คือ,ความหมาย
Thai,RV,mean,meant,person_2705,หมายความ,ความหมาย
Thai,RV,mention,stated,person_2705,กล่าวถึง,ตามที่ระบุไว้
Thai,RN,cloths,clothes,person_2705,ผ้า,เสื้อผ้า
Thai,RJ,realistic,everyday,person_2705,เหมือนจริง,ทุกวัน
Thai,RV,were,wear,person_2705,มี,สวมใส่
Russian,RV,didn't,couldn't,person_1797,не,не может
Russian,RV,hoped,thought,person_1797,надеялся,думал
Russian,RY,just,only,person_1797,просто,только
Russian,RV,don't,haven't,person_1797,не,не
Turkish,RY,last,lastly,person_1026,son,son olarak
Turkish,RY,next,up,person_1026,Sonraki,yukarı
Turkish,RV,couldn't,shouldn't,person_1026,could,olmamalı
Turkish,RV,offered,asked,person_1026,sunulan,diye sordu
Turkish,RV,talk,told,person_1026,konuşma,söyledi
Italian,RV,reply,complain,person_1032,rispondere,lamentarsi
Italian,RV,reply,complain,person_1032,rispondere,lamentarsi
Italian,RY,Sometime,Sometimes,person_1032,A volte,Qualche volta
Italian,RV,stay,am,person_1032,restare,sono
Italian,RV,control,check,person_1032,controllo,dai un'occhiata
Italian,RV,looking,watching,person_1032,"analizzare, cercare, guardare",Guardando
Italian,RV,make,take,person_1032,rendere,prendere
Spanish,RJ,available,open,person_2261,disponible,abierto
Spanish,RN,attention,interest,person_2261,atención,interesar
Catalan,RN,event,show,person_1999,esdeveniment,espectacle
Catalan,RV,leaded,runs,person_1999,conduït,carreres
Catalan,RV,bring,gave,person_1999,portar,va donar
Catalan,RV,make,talk,person_1999,fer,parlar
Catalan,RV,put,turned,person_1999,posar,convertit
Catalan,RV,obliged,advise,person_1999,obligat,aconsellar
Polish,RN,evening,night,person_2248,wieczór,noc
Polish,RV,become,received,person_2248,zostać,Odebrane
Polish,RN,replay,reply,person_2248,powtórna rozgrywka,Odpowiadać
Polish,RN,stay,story,person_2248,zostać,fabuła
Polish,RV,become,received,person_2248,zostać,Odebrane
Polish,RV,came,went,person_2248,oprawa ołowiana witrażu,poszedł
Polish,RV,explained,told,person_2248,wyjaśnione,powiedział
Polish,RN,lair,liar,person_2248,leże,kłamca
Polish,RN,word's,story,person_2248,słowa,fabuła
Polish,RN,words,story,person_2248,słowa,fabuła
Polish,RN,lair,liar,person_2248,leże,kłamca
Italian,RV,spent,had,person_2076,trascorso,aveva
Italian,RV,seeing,watching,person_2076,vedendo,Guardando
Italian,RN,wish,request,person_2076,desiderio,richiesta
Italian,RJ,west,western,person_2076,ovest,occidentale
Italian,RV,done,taken,person_2076,fatto,prese
Italian,RV,wish,imagine,person_2076,desiderio,immaginare
Italian,RV,should,would,person_2076,dovrebbero,voluto
Italian,RV,become,go,person_2076,diventare,partire
Italian,RV,could,might,person_2076,poteva,potrebbe
Polish,RN,range,change,person_1219,zasięg,zmiana
Polish,RV,would,was,person_1219,by,było
Catalan,RV,spending,having,person_764,despesa,tenint
Catalan,RV,forbade,forgot,person_764,prohibit,oblidat
Thai,RY,very,really,person_1580,มาก,จริงๆ
Thai,RV,did,were,person_1580,ไม่,มี
Thai,RN,decorating,refurbishment,person_1580,ตกแต่ง,การตกแต่ง
Thai,RJ,enjoy,glad,person_1580,สนุก,ดีใจ
Thai,RV,know,get,person_1580,ทราบ,ได้รับ
Spanish,RJ,wrong,untrue,person_758,incorrecto,falso
Spanish,RV,close,imprison,person_758,cerrar,encarcelar
Spanish,RY,far,away,person_758,lejos,lejos
Spanish,RN,opinion,mind,person_758,opinión,mente
Spanish,RN,conscience,consciousness,person_758,conciencia,conciencia
Spanish,RV,left,let,person_758,izquierda,dejar
Portuguese,RJ,funny,fun,person_2670,engraçado,Diversão
Portuguese,RV,use,wear,person_2670,usar,vestem
Portuguese,RV,use,wear,person_2670,usar,vestem
Portuguese,RJ,funny,fun,person_2670,engraçado,Diversão
Portuguese,RV,use,wear,person_2670,usar,vestem
Portuguese,RV,use,wear,person_2670,usar,vestem
Spanish,RV,make,do,person_1386,hacer,hacer
Thai,RN,time,delay,person_2472,เวลา,ความล่าช้า
Russian,RY,too,very,person_1635,тоже,очень
Russian,RV,presented,advertised,person_1635,представленный,рекламируемого
Russian,RY,too,very,person_1635,тоже,очень
Russian,RV,understand,knew,person_1635,Понимаю,знал
Russian,RJ,big,long,person_1635,большой,долго
Turkish,RV,watch,see,person_1806,izlemek,görmek
Turkish,RV,given,paid,person_1806,verilmiş,ücretli
Turkish,RV,written,said,person_1806,yazılı,dedim
Turkish,RV,accept,give,person_1806,kabul etmek,vermek
Turkish,RY,later,late,person_1806,sonra,geç
Turkish,RV,written,advertised,person_1806,yazılı,reklamı
Turkish,RV,can't,don't,person_1806,olamaz,yapamaz
Turkish,RV,understand,notice,person_1806,anlama,ihbar
Swedish,RJ,available,open,person_410,tillgängliga,öppna
Thai,RN,angle,angel,person_389,มุม,นางฟ้า
Thai,RY,Certainly,Really,person_389,อย่างแน่นอน,จริงๆ
Thai,RN,angle,angel,person_389,มุม,นางฟ้า
Greek,RN,act,acting,person_2699,ενεργω,ηθοποιία
Greek,RJ,horrible,terrible,person_2699,φρικτός,τρομερός
Greek,RN,act,acting,person_2699,ενεργω,ηθοποιία
Greek,RN,ours,time,person_2699,Δικός μας,χρόνος
Greek,RV,leaving,living,person_2699,αφήνοντας,ζωή
Greek,RV,could,would,person_2699,θα μπορούσε,θα
Greek,RJ,common,ordinary,person_2699,κοινός,συνήθης
Greek,RY,about,up,person_2699,σχετικά με,πάνω
Spanish,RN,prize,price,person_160,premio,precio
French,RV,held,performed,person_1353,tenue,effectué
French,RY,purely,really,person_1353,purement,vraiment
French,RV,have,take,person_1353,avoir,prendre
French,RY,just,only,person_1353,juste,seulement
French,RY,No,Not,person_1353,Non,ne pas
French,RV,pay,buy,person_1353,Payer,acheter
French,RV,found,had,person_1353,a trouvé,eu
Italian,RV,had,got,person_982,aveva,avuto
Italian,RV,prepare,provide,person_982,preparare,fornire
Catalan,RV,explained,told,person_772,explicat,va dir
Catalan,RV,was,had,person_772,era,tenia
Catalan,RV,receive,get,person_772,rebre,aconseguir
Catalan,RV,offered,promised,person_772,oferts,promès
Catalan,RV,explain,tell,person_772,explica,dir
Catalan,RV,going,riding,person_772,va,muntar a cavall
Catalan,RN,experience,chance,person_772,experiència,oportunitat
Catalan,RV,know,meet,person_772,sapigueu,trobar-se
Catalan,RV,explain,tell,person_772,explica,dir
German,RV,make,throw,person_1555,machen,werfen
German,RV,opened,spend,person_1555,geöffnet,verbringen
Chinese (Traditional),RV,made,left,person_1541,製作,剩下
Chinese (Traditional),RV,suppose,thought,person_1541,假設,思想
Chinese (Traditional),RV,spread,share,person_1541,傳播,分享
Catalan,RN,problems,reasons,person_1958,problemes,raons
Catalan,RV,done,started,person_1958,fet,va començar
Catalan,RY,After,Also,person_1958,Després,També
Catalan,RJ,close,closed,person_1958,a prop,tancat
Catalan,RJ,irritated,irritable,person_1958,irritat,irritable
Catalan,RV,got,had,person_1958,va aconseguir,tenia
Catalan,RJ,irritated,irritable,person_1958,irritat,irritable
Catalan,RV,look,take,person_1958,mira,prendre
Catalan,RN,history,story,person_1958,història,història
Catalan,RV,lose,missed,person_1958,perdre,perdut
Catalan,RV,done,given,person_1958,fet,donat
Korean,RV,take,receive,person_1031,갖다,받다
Korean,RN,county,country,person_1031,군,국가
Korean,RV,made,allowed,person_1031,만든,허용 된
Polish,RJ,excited,exciting,person_1025,podekscytowany,ekscytujący
Polish,RV,excuse,apologize,person_1025,pretekst,przepraszać
Polish,RV,play,perform,person_1025,grać,wykonać
Greek,RV,saying,telling,person_2262,ρητό,αποτελεσματικός
Italian,RV,said,told,person_1019,disse,detto
Italian,RN,prize,price,person_1019,premio,prezzo
Italian,RJ,different,false,person_1019,diverso,falso
Italian,RV,prepared,made,person_1019,preparato,fatto
Italian,RV,remembered,reminded,person_1019,ricordato,ha ricordato
Italian,RV,prepare,arrange,person_1019,preparare,organizzare
French,RN,transformations,renovation,person_1742,transformations,rénovation
French,RN,clothes,clothing,person_1742,vêtements,Vêtements
French,RV,be,become,person_1742,être,devenir
Spanish,RJ,disappointing,disappointed,person_2075,decepcionante,decepcionado
Spanish,RV,do,were,person_2075,hacer,fueron
Spanish,RJ,uncomfortable,unpleasant,person_2075,incómodo,desagradable
Spanish,RN,Technology,Computers,person_2075,Tecnología,Ordenadores
Spanish,RV,lead,help,person_2075,dirigir,ayuda
Spanish,RJ,interesting,interested,person_2075,interesante,interesado
Portuguese,RJ,full,full-price,person_940,cheio,Preço total
Portuguese,RV,diced,decided,person_940,picado,decidiu
Swedish,RJ,different,various,person_773,annorlunda,olika
Swedish,RY,here,there,person_773,här,där
Swedish,RJ,different,new,person_773,annorlunda,ny
Swedish,RV,discovered,invented,person_773,upptäckt,uppfann
Swedish,RN,discovery,invention,person_773,upptäckt,uppfinning
Italian,RY,here,there,person_983,Qui,Là
Italian,RV,have,get,person_983,avere,ottenere
Italian,RV,make,throw,person_983,rendere,gettare
Italian,RV,might,should,person_983,potrebbe,dovrebbero
Italian,RV,explained,told,person_983,ha spiegato,detto
