c,i,id,l1_c,l1_i,language,type,code,l2_sim_cc_5,l2_sim_cc_10,l2_sim_cc_25,l2_sim_cc_50,l2_sim_cc_75,l2_sim_cc_100,l1_sim_cc_5,l1_sim_cc_10,l1_sim_cc_25,l1_sim_cc_50,l1_sim_cc_75,l1_sim_cc_100,l2_sim_wiki_5,l2_sim_wiki_10,l2_sim_wiki_25,l2_sim_wiki_50,l2_sim_wiki_75,l2_sim_wiki_100,l2_sim_polyglot_5,l2_sim_polyglot_10,l2_sim_polyglot_25,l2_sim_polyglot_50,l2_sim_polyglot_75,l2_sim_polyglot_100,l1_sim_polyglot_5,l1_sim_polyglot_10,l1_sim_polyglot_25,l1_sim_polyglot_50,l1_sim_polyglot_75,l1_sim_polyglot_100
advertised,presented,person_1370,annoncé,présenté,French,RV,fr,0.2111614644527436,0.2041122615337372,0.2208645790815353,0.245812326669693,0.2412542104721069,0.24887748062610626,0.5597004890441895,0.5288705825805664,0.5068621635437012,0.4907388091087341,0.48269522190094,0.4736573100090027,0.10780582576990128,0.10501798242330553,0.12681272625923154,0.11894378066062927,0.11685527116060256,0.1177235096693039,0.7267032861709595,0.7287470698356628,0.7075480818748474,0.7047996520996094,0.7026948928833008,0.6922112107276917,0.7306166887283325,0.7105624079704285,0.6889694929122925,0.6839198470115662,0.675672173500061,0.6689261198043823
get,have,person_1579,obtenir,ont,French,RV,fr,0.4519150257110596,0.4776559770107269,0.4321019351482392,0.4111254811286926,0.4047117829322815,0.3916256427764893,0.32797402143478394,0.3265656530857086,0.3099894523620605,0.2984730005264282,0.2947778403759003,0.2908606231212616,0.3335679769515991,0.3025637269020081,0.29820626974105835,0.2823261022567749,0.2938993275165558,0.2941415309906006,0.5837510228157043,0.5985258221626282,0.5474750995635986,0.5101710557937622,0.501714825630188,0.4882904291152954,0.0672624483704567,0.0658707320690155,0.06413304060697556,0.043625958263874054,0.0398762971162796,0.031825289130210876
offer,give,person_1579,proposer,donner,French,RV,fr,0.4400208294391632,0.4069285392761231,0.3901897668838501,0.33474409580230713,0.3223782479763031,0.3190488219261169,0.5891571044921875,0.5603778958320618,0.5455608367919922,0.524993896484375,0.5154767036437988,0.5142936706542969,0.4308869242668152,0.4132912755012512,0.3549376726150513,0.3173779845237732,0.2947242856025696,0.2743990421295166,0.35932406783103943,0.4075353443622589,0.4025528728961945,0.3799213767051697,0.3697987496852875,0.3539535701274872,0.7621512413024902,0.7486016750335693,0.7456449270248413,0.7331182360649109,0.7272516489028931,0.723685622215271
buy,pay,person_1579,acheter,payer,French,RV,fr,0.3583565950393677,0.33249491453170776,0.32187700271606445,0.2948721051216125,0.28759920597076416,0.2791309952735901,0.4943255782127381,0.4652933478355408,0.4316922426223755,0.4187926054000855,0.414547860622406,0.4125140905380249,0.3387072682380676,0.29725027084350586,0.2782225608825684,0.2595338523387909,0.2550856173038483,0.2495690882205963,0.6632801294326782,0.6342483758926392,0.5911498069763184,0.5626490116119385,0.5432397127151489,0.5289957523345947,0.6731826663017273,0.6657748222351074,0.6660757064819336,0.6624165773391724,0.6627914905548096,0.6650780439376831
attending,seeing,person_1579,fréquentant,voir,French,RV,fr,0.26624107360839844,0.28337228298187256,0.2657806873321533,0.2475339472293853,0.24347323179244995,0.23799097537994385,0.19012871384620667,0.20248731970787048,0.2046801745891571,0.1967063844203949,0.20520341396331787,0.20556388795375824,0.1590329110622406,0.15671038627624512,0.16758021712303162,0.1519237756729126,0.14021974802017212,0.13840636610984802,0.4935689866542816,0.4991240501403809,0.4459458589553833,0.4358517825603485,0.4314679503440857,0.4246546626091003,0.21021556854248047,0.22268930077552795,0.21387317776679993,0.20009295642375946,0.20043399930000305,0.19845259189605713
staying,being,person_1446,rester,être,French,RV,fr,0.3160725235939026,0.30400243401527405,0.2797571420669556,0.2534748911857605,0.2354790419340133,0.2329227328300476,0.4991725087165833,0.4693911671638489,0.4776968955993652,0.447321355342865,0.4374852478504181,0.4322390556335449,0.19434642791748047,0.17596660554409027,0.12646277248859406,0.10954150557518004,0.10740335285663603,0.1055881679058075,0.3620519042015076,0.35536718368530273,0.33947646617889404,0.3292019665241241,0.314335435628891,0.3033443689346313,0.6879005432128906,0.6424151659011841,0.5735799074172974,0.528148353099823,0.5063909888267517,0.4875110983848572
fair,just,person_1579,équitable,juste,French,RJ,fr,0.20525147020816809,0.22425562143325808,0.2384800761938095,0.22585621476173398,0.21261240541934967,0.2109177112579345,0.2671325206756592,0.2557022571563721,0.2528279721736908,0.2431360483169556,0.2385554611682892,0.23168310523033145,0.16644608974456787,0.18181750178337092,0.18500736355781555,0.18522119522094727,0.1856873333454132,0.1781667023897171,0.17546126246452332,0.15713301301002502,0.1423671990633011,0.1310332417488098,0.1306416094303131,0.1362980157136917,0.19445794820785522,0.20893292129039764,0.20431223511695862,0.20131462812423706,0.2055070400238037,0.2072979211807251
doing,following,person_1028,faire,suivants,French,RV,fr,0.16442608833312988,0.15080894529819489,0.14769752323627472,0.14520195126533508,0.14373371005058289,0.14090847969055176,0.17100998759269714,0.180957555770874,0.19070219993591309,0.19201704859733584,0.1912529170513153,0.19010385870933533,0.04685826227068901,0.04102170467376709,0.038392625749111176,0.03706153109669685,0.03420991450548172,0.034924078732728965,0.26762229204177856,0.2780331969261169,0.27656978368759155,0.2609020471572876,0.2594481706619263,0.25579822063446045,0.04466978460550308,0.03729361295700073,0.0372731015086174,0.03483222797513008,0.035345520824193954,0.049257803708314896
excellent,good,person_238,excellent,bon,French,RJ,fr,0.5892289876937866,0.5502373576164246,0.517791211605072,0.4720942378044128,0.4432696700096129,0.4279929995536804,0.6639957427978516,0.5944119691848755,0.5390894412994385,0.5087511539459229,0.4903717637062073,0.4815001487731934,0.5668617486953735,0.5839340686798096,0.4818280637264252,0.4205814003944397,0.3836597204208374,0.35788124799728394,0.6689227819442749,0.6681686639785767,0.681470513343811,0.6675959825515747,0.6566553115844727,0.649472713470459,0.6367762088775635,0.6215192079544067,0.5904242992401123,0.5700608491897583,0.5606153011322021,0.54823899269104
ought,would,person_1372,devrait,serait,French,RV,fr,0.5483028888702393,0.4980381727218628,0.4622930288314819,0.4451932311058045,0.4349966049194336,0.4253365993499756,0.6630196571350098,0.6836310625076294,0.6235039830207825,0.5900884866714478,0.5722500085830688,0.5604744553565979,0.6031782031059265,0.5419057607650757,0.5079414248466492,0.422913134098053,0.3905599713325501,0.37044596672058105,0.413153737783432,0.4081431031227112,0.3997155725955963,0.3705433011054993,0.35698938369750977,0.3510332107543945,0.5190513134002686,0.5007364153862,0.4838269352912903,0.4658384919166565,0.457394540309906,0.4536459445953369
sir,mister,person_2427,monsieur,monsieur,French,RN,fr,0.4468958973884583,0.4548403918743134,0.4251529574394226,0.4051642119884491,0.3884938359260559,0.3828051686286926,0.7946270704269409,0.7212783098220825,0.6543595194816589,0.6078843474388123,0.5785398483276367,0.5596941709518433,0.5594566464424133,0.5201442241668701,0.4881628155708313,0.4619225859642029,0.4528471231460571,0.4447904527187347,0.4890278577804565,0.4646182656288147,0.4514119029045105,0.4132315516471863,0.3974754214286804,0.3880140483379364,0.7224842309951782,0.6883174777030945,0.6495959758758545,0.6202945113182068,0.6035751104354858,0.592126190662384
do,make,person_1579,faire,faire,French,RV,fr,0.3964872360229492,0.3972426652908325,0.3771708309650421,0.37742733955383295,0.3655977249145508,0.3614171445369721,0.7680262923240662,0.7246495485305786,0.682053804397583,0.6560197472572327,0.6422737240791321,0.6318765878677368,0.3091330826282501,0.3150253593921661,0.3222962021827698,0.3223215043544769,0.3217576444149017,0.3223313093185425,0.6403530836105347,0.6179912090301514,0.6103459596633911,0.6167889833450317,0.6133259534835815,0.602141261100769,0.7399302124977112,0.7224613428115845,0.6905552744865417,0.6600801348686218,0.6402208209037781,0.6263909339904785
decor,decorations,person_2256,décor,décorations,French,RN,fr,0.5532536506652832,0.5581744313240051,0.5163242816925049,0.4696560800075531,0.4551440179347992,0.4462187588214874,0.41303133964538574,0.3954707384109497,0.365056037902832,0.3506044149398804,0.3289910554885864,0.325628399848938,0.5446482896804811,0.5188173055648804,0.5063236951828003,0.4723847210407257,0.4485639035701752,0.4345471858978272,0.4698335528373718,0.4673589468002319,0.481401801109314,0.479410469532013,0.4684900641441345,0.4749855995178223,0.2363562136888504,0.22076047956943512,0.20432311296463013,0.19816918671131134,0.18875667452812195,0.18045619130134583
advertising,advertisement,person_2256,publicité,publicité,French,RN,fr,0.7574576735496521,0.676982045173645,0.5969774723052979,0.5624592304229736,0.5439748167991638,0.5266909003257751,0.7902355194091797,0.7064419388771057,0.6168028712272644,0.5645125508308411,0.5387339591979979,0.5208240747451782,0.6549771428108215,0.5993442535400391,0.5130492448806763,0.4436555802822113,0.4144735932350159,0.4015834033489227,0.5450772643089294,0.5221472978591919,0.5129088163375854,0.4930968284606934,0.4831591248512268,0.4774682521820069,0.7586689591407776,0.7472070455551147,0.7244470119476318,0.7043691873550415,0.6901898980140686,0.6796878576278687
had,spent,person_2427,avait,passé,French,RV,fr,0.3048818111419678,0.29782530665397644,0.2719617486000061,0.2682050466537476,0.27335262298583984,0.27408504486083984,0.3526596426963806,0.33908164501190186,0.31307852268218994,0.32505518198013306,0.3187171518802643,0.31826919317245483,0.08043169975280763,0.10227087140083313,0.09705567359924316,0.1184287965297699,0.12421904504299165,0.12433818727731705,0.40887099504470825,0.38899606466293335,0.38638100028038025,0.387319564819336,0.3721923232078552,0.3746291995048523,0.14804331958293915,0.13826437294483185,0.12271437793970108,0.1234971135854721,0.11844979971647263,0.12610676884651184
inaccurate,bad,person_383,inexactes,mauvais,French,RJ,fr,0.33058667182922363,0.2954341769218445,0.2765350043773651,0.26848548650741577,0.26371467113494873,0.2650907039642334,0.2642083764076233,0.258520781993866,0.25978830456733704,0.2564771771430969,0.25143492221832275,0.25844407081604004,0.2290432304143905,0.2298410534858704,0.2164869159460068,0.21130773425102234,0.2064770460128784,0.20640940964221954,0.6332595348358154,0.6058031916618347,0.6004848480224609,0.6069480776786804,0.5957578420639038,0.5982447266578674,0.10822594165802002,0.1252812147140503,0.10904572159051895,0.10692678391933441,0.10007157921791077,0.09962092339992523
became,got,person_900,devint,obtenu,French,RV,fr,0.2930240631103516,0.2880617082118988,0.2895583510398865,0.2890276610851288,0.2882434129714966,0.2822135388851166,0.28351789712905884,0.3022029399871826,0.2706536054611206,0.2708343863487244,0.2715773284435272,0.26699918508529663,0.2493697851896286,0.2473486065864563,0.2296522855758667,0.2025544345378876,0.199846088886261,0.19031652808189392,0.564474880695343,0.5776122808456421,0.5708936452865601,0.5513675212860107,0.5335648059844971,0.5166677236557007,0.227597177028656,0.22305437922477722,0.22745899856090546,0.24095430970191956,0.23860588669776917,0.24021300673484802
visit,travel,person_280,visiter,voyager,French,RV,fr,0.2603934407234192,0.2588836550712585,0.23081108927726746,0.2203390896320343,0.2211574614048004,0.2207615077495575,0.4362987577915192,0.42248889803886414,0.4200126528739929,0.4445881247520447,0.4348554015159607,0.4210550785064697,0.3153451085090637,0.3168601989746094,0.2644718289375305,0.23146511614322665,0.21983003616333008,0.2115750014781952,0.3194257616996765,0.3635342717170715,0.3439364433288574,0.3368458747863769,0.3348652720451355,0.3319224715232849,0.5240268707275391,0.5345723628997803,0.5293749570846558,0.5184636116027832,0.5185897350311279,0.5161428451538086
expensive,expansive,person_2181,cher,expansive,French,RJ,fr,0.15741902589797974,0.1531795710325241,0.1534649133682251,0.1474325954914093,0.1536407470703125,0.1521095484495163,0.1313268095254898,0.11656678467988968,0.1196657568216324,0.11315900087356567,0.11937682330608368,0.12233731150627135,0.20084139704704285,0.16331878304481506,0.14788568019866946,0.1519266963005066,0.15805378556251526,0.15875834226608276,0.5855233669281006,0.5732734203338623,0.5828533768653871,0.5657997131347656,0.5603141784667969,0.5618699789047241,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0
again,still,person_280,nouveau,encore,French,RY,fr,0.29381102323532104,0.32051801681518555,0.28151196241378784,0.2612132430076599,0.25576597452163696,0.2575978636741638,0.3972275257110596,0.3640464544296265,0.3692811131477356,0.3650086522102356,0.3745302557945252,0.3707168102264404,0.2986573576927185,0.2810502052307129,0.2867242395877838,0.27849018573760986,0.2691092789173126,0.26688534021377563,0.6452123522758484,0.6183903217315674,0.639809250831604,0.6123989820480347,0.6048593521118164,0.5948790311813354,0.2616381049156189,0.24297350645065308,0.24864289164543152,0.25580543279647827,0.2340952754020691,0.23037783801555634
teaches,learn,person_280,enseigne,apprendre,French,RV,fr,0.4778804779052734,0.4080984592437744,0.3631270527839661,0.3440895080566406,0.3282428979873657,0.3126099407672882,0.28913795948028564,0.309646338224411,0.32099276781082153,0.2805930972099304,0.26926189661026,0.2579590678215027,0.4476833939552307,0.3475431203842163,0.264224112033844,0.2451862990856171,0.2534996271133423,0.2462852597236633,0.4591003656387329,0.4730019569396973,0.4629077613353729,0.4496479630470276,0.4372762441635132,0.4328687787055969,0.2764551341533661,0.2880733013153076,0.2665826380252838,0.2585640549659729,0.24971464276313782,0.23965919017791748
enters,make,person_280,pénètre,faire,French,RV,fr,0.1785549372434616,0.15505869686603546,0.1339006870985031,0.12712794542312622,0.1293543130159378,0.13052557408809662,0.2391404211521149,0.210029810667038,0.19475123286247253,0.2043795883655548,0.2006486654281616,0.1966061294078827,0.14327935874462128,0.1358223557472229,0.12676382064819336,0.11837149411439896,0.11657842993736267,0.10843225568532944,0.3180585503578186,0.2900833487510681,0.2907857894897461,0.3095168471336365,0.30946120619773865,0.3091297745704651,0.0719037652015686,0.0942227691411972,0.10076269507408142,0.11252067983150482,0.10758456587791443,0.10778360068798065
have,show,person_280,ont,montrer,French,RV,fr,0.21858561038970947,0.21394890546798706,0.2035339176654816,0.1949373483657837,0.19375361502170568,0.19049043953418726,0.2886661887168884,0.2783932983875275,0.28109925985336304,0.2755568027496338,0.2727629840373993,0.27281123399734497,0.14311879873275754,0.12832272052764893,0.10889056324958801,0.11289112269878387,0.11079050600528716,0.10873256623744963,0.3407573699951172,0.3217290043830872,0.29914966225624084,0.2835350632667541,0.2859821915626526,0.2776113748550415,-0.09394152462482452,-0.0919303447008133,-0.09277661144733429,-0.07924583554267883,-0.06613899767398834,-0.058858394622802734
spend,travel,person_2222,passer,voyager,French,RV,fr,0.23807090520858765,0.2273304015398025,0.2082109153270721,0.18999385833740234,0.18722224235534668,0.18359267711639404,0.4198400378227234,0.4090394973754883,0.4002440571784973,0.4192444086074829,0.4142525792121887,0.4140150547027588,0.2111594378948212,0.19802150130271912,0.17742642760276794,0.16477607190608978,0.16441285610198975,0.15896134078502655,0.10677167773246764,0.13337579369544986,0.16242340207099915,0.15718254446983335,0.1640796661376953,0.15989096462726593,0.6336802840232849,0.6289465427398682,0.6209902763366699,0.6124508380889893,0.6073671579360962,0.6043953895568848
equipment,material,person_2222,équipement,matériel,French,RN,fr,0.2793424129486084,0.2514062821865082,0.2294180393218994,0.22506223618984225,0.2238284945487976,0.219888523221016,0.6337577700614929,0.5579665899276733,0.4863742887973786,0.4582820534706116,0.4530923366546631,0.438441812992096,0.2613688409328461,0.2411012053489685,0.21410953998565674,0.20524786412715912,0.2008387744426728,0.1961210072040558,0.63971346616745,0.6361700296401978,0.6064687371253967,0.5768671035766602,0.5589773654937744,0.5521374940872192,0.44678205251693726,0.4389008581638336,0.4135899543762207,0.41289854049682617,0.4147455394268036,0.42044150829315186
provide,give,person_2222,fournir,donner,French,RV,fr,0.4674762189388275,0.4954339861869812,0.4513135552406311,0.3961678743362427,0.3883705139160156,0.3781467080116272,0.629900336265564,0.6090402603149414,0.5653705596923828,0.538650631904602,0.5299097299575806,0.5215712785720825,0.4713675975799561,0.5035690069198608,0.4539564847946167,0.4042115211486816,0.3853141963481903,0.3618026375770569,0.8292782306671143,0.7927527427673341,0.7599518299102783,0.7538493871688843,0.7494076490402222,0.7411803007125854,0.828962504863739,0.8139088749885559,0.7946217060089111,0.7764347195625305,0.7653191089630127,0.757411003112793
